DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,DurationTU,DurationFV,DurationTY,DurationUS,DurationUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,RollingAvg,RollingStd
1/3/17 20:00,108.2578125,117.5078125,124,150.34375,160.0625,1.957515146,4.245030193,6.222844263,13.8505804,17.46845706,0.226172772,-0.4275028,0.277147144,-0.049598205,0.01957908,4.312304082,0.008691961
1/3/17 21:00,108.25,117.4453125,123.921875,150.15625,159.84375,1.957515146,4.245030193,6.222844263,13.8505804,17.46845706,0.26384721,-0.450731871,0.258742721,-0.021595586,0.005082612,5.27517184,0.012589332
1/3/17 22:00,108.25,117.453125,123.9375,150.28125,160,1.957515146,4.245030193,6.222844263,13.8505804,17.46845706,0.2404041,-0.426676454,0.266524556,-0.047028281,0.019366609,4.987293677,0.009798885
1/3/17 23:00,108.25,117.4453125,123.90625,150.21875,159.96875,1.957515146,4.245030193,6.222844263,13.8505804,17.46845706,0.22169737,-0.459944189,0.292719687,-0.023592716,0.002046038,3.050552063,0.009201639
1/4/17 0:00,108.2421875,117.4140625,123.890625,150.1875,159.96875,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.216948056,-0.406859808,0.15512061,0.133984863,-0.087086664,1.147826342,0.021322509
1/4/17 1:00,108.2421875,117.40625,123.875,150.1875,159.96875,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.213012537,-0.434455414,0.213203148,0.08106083,-0.058268071,1.332468445,0.01582981
1/4/17 2:00,108.2421875,117.4375,123.9375,150.40625,160.25,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.24997509,-0.454326469,0.239484625,0.029826103,-0.026387713,3.658752648,0.014179831
1/4/17 3:00,108.234375,117.4140625,123.890625,150.3125,160.1875,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.199231275,-0.447867452,0.245992612,0.059322724,-0.047585937,0.768434686,0.012819572
1/4/17 4:00,108.2421875,117.4609375,123.9375,150.375,160.21875,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.219273457,-0.470924703,0.294143813,-0.007190458,-0.008467569,2.458316342,0.009649672
1/4/17 5:00,108.25,117.4921875,124.015625,150.5,160.4375,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.203394952,-0.406643209,0.159738626,0.139079614,-0.091143599,0.394391108,0.019348926
1/4/17 6:00,108.2421875,117.484375,124.015625,150.53125,160.4375,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.252599086,-0.415200459,0.15819433,0.105915998,-0.068090128,3.232256259,0.020006232
1/4/17 7:00,108.234375,117.4765625,124.015625,150.5625,160.46875,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.293880538,-0.403029216,0.117197065,0.116162626,-0.069730555,5.3325843,0.024289473
1/4/17 8:00,108.2421875,117.484375,124.03125,150.65625,160.59375,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.301478501,-0.39769623,0.103230009,0.124187316,-0.073407944,5.669648522,0.025326544
1/4/17 9:00,108.234375,117.4375,123.9375,150.375,160.15625,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.288098312,-0.463043574,0.242593926,2.13E-05,-0.006242868,5.89359161,0.014825139
1/4/17 10:00,108.25,117.515625,124.0625,150.59375,160.46875,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.297572389,-0.408791769,0.127656594,0.103548015,-0.062431233,5.623737046,0.022653849
1/4/17 11:00,108.25,117.4921875,124.015625,150.5,160.375,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.244266017,-0.407085878,0.144831143,0.124599283,-0.079217679,2.655500886,0.019526399
1/4/17 12:00,108.25,117.5,124.046875,150.65625,160.59375,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.283741157,-0.358524956,0.029732286,0.207132363,-0.120869238,4.117791999,0.028743861
1/4/17 13:00,108.2421875,117.5,124.046875,150.5625,160.53125,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.074420092,0.02188633,-0.293586949,0.389814934,-0.220291695,-2.388132125,0.03374248
1/4/17 14:00,108.2421875,117.5,124.0625,150.65625,160.625,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.01816595,0.203172782,-0.354810013,0.276913167,-0.146938089,-0.013080079,0.025107127
1/4/17 15:00,108.25,117.5234375,124.078125,150.65625,160.59375,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.268108471,-0.280933736,-0.056262078,0.251622582,-0.143073133,4.017968996,0.031080272
1/4/17 16:00,108.2734375,117.6015625,124.234375,150.9375,160.90625,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,-0.062312861,0.36900473,-0.371662145,0.136447776,-0.060572488,1.358126824,0.014173752
1/4/17 17:00,108.2734375,117.6015625,124.203125,150.875,160.8125,1.954793736,4.242378995,6.220666783,13.85408729,17.34055525,0.315717767,-0.089168475,-0.244100041,0.234707057,-0.116306659,10.16473225,0.038672277
