DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,PortNotional,dfPositionTU,dfPositionFV,dfPositionTY,dfPositionUS,dfPositionUB,PortPrice,InitMargin,DailyPnL,CumNetPnL
2017-02-03 06:00:00,108.3828125,117.7578125,124.265625,150.21875,159.46875,0.21641923899999999,-0.20782448,0.20158705600000001,-0.23403344399999998,0.140135781,63152.610523523705,6.833719955182195,-13.124658442693843,12.730748834151763,-14.779822938410895,8.849940397902811,11.224577569398438,0.0,0.0,63756.15416071968
2017-02-03 07:00:00,108.375,117.7421875,124.25,150.1875,159.40625,0.203692325,-0.18796996600000002,0.203089425,-0.253526803,0.151721481,60020.73581495793,6.112881613179776,-11.282095670432625,12.18957672473671,-15.216865264873885,9.106434928555158,11.285817402078116,0.0,0.0,63756.15416071968
2017-02-03 08:00:00,108.375,117.734375,124.265625,150.375,159.75,0.129634699,-0.121825763,0.230930742,-0.325902731,0.191706065,50245.41181880454,3.2567744186308842,-6.121185632075081,11.603210233412101,-16.375116931968076,9.632350184087512,10.020254134390626,0.0,0.0,63756.15416071968
2017-02-03 09:00:00,108.4453125,117.984375,124.625,150.78125,160.09375,0.395391306,-0.282133701,0.102550264,-0.13008075800000002,0.089843971,93596.67748978885,18.503656274974208,-26.406777021497522,9.598363986100704,-12.175126754153272,8.409097178088942,17.141010951124997,0.0,0.0,63756.15416071968
2017-02-03 10:00:00,108.4375,117.9609375,124.59375,150.71875,159.96875,0.36531282299999995,-0.25493806199999997,0.113607747,-0.159756473,0.10638489400000001,83236.05943478788,15.20359992375907,-21.220039680821635,9.456261181544344,-13.297499281720086,8.855059359947608,16.63565427098437,0.0,0.0,63756.15416071968
2017-02-03 11:00:00,108.453125,118.0546875,124.765625,151.15625,160.53125,0.405994895,-0.266380729,0.089221483,-0.14060018400000002,0.097802709,90817.82447139914,18.435786555197065,-24.192118288885343,8.102900982171922,-12.769002831158424,8.88222925878933,18.16349003500781,100000.0,0.0,63116.01970086259
2017-02-03 12:00:00,108.4609375,118.0625,124.75,151.09375,160.4375,0.39246206100000003,-0.28241092,0.10489060300000001,-0.130472347,0.089764069,93297.96035919723,18.307954904833423,-26.34836281916442,9.786079320746296,-12.172803858377423,8.374804551242246,16.997733191648436,200000.0,-62.19590311749698,62410.359481695086
2017-02-03 13:00:00,108.4609375,118.0,124.640625,150.75,159.96875,0.371767987,-0.250483731,0.107323356,-0.161925356,0.10849957,82963.07724960425,15.421508112205434,-20.78090112472209,8.903875874514776,-13.433825818497668,9.001458207458843,17.088367484882824,200000.0,1686.6842996970745,64097.04378139216
2017-02-03 14:00:00,108.421875,117.84375,124.375,150.21875,159.375,0.286368639,-0.238185847,0.163218862,-0.19234666399999997,0.119879988,72550.37303214293,10.388075792078537,-17.280472050826923,11.841589323981857,-13.954822224688256,8.697337848488818,13.492054990171876,200000.0,3278.5559577149106,67375.59973910707
2017-02-03 15:00:00,108.3984375,117.765625,124.265625,150.0,159.03125,0.175927153,-0.148168566,0.207518206,-0.293159623,0.175226452,54475.90263129854,4.791895228514781,-8.07161637443513,11.304741584277751,-15.970135077976186,9.545619137579907,11.300982530773439,200000.0,-206.58017386660958,67169.01956524047
